guid,proc_name,avg_memory,disk_write_iobytes,disk_read_iobytes,num_runs,cpu_kernel_sec,cpu_user_sec,start_dt,hard_page_faults,io_bytes_other,io_bytes_read,io_bytes_write,peak_memory,tcpip_receivebytes,tcpip_sendbytes,ttl_run_tm_in_ms,udpip_receivebytes,udpip_sendbytes,processornumber,chassistype,modelvendor,model,cpu_suffix,engagement_id,cpu_family,cpucode,cpuname,persona,#ofcores,cpu_stepping,vpro_enabled,ram,age_category,countryname_normalized,os,gfxcard,screensize_category
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,5652,0,0,2,31.546875,47.015625,2022-01-11,0,121562745,0,0,10644,4565585,128931,173107352,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,5302.5,0,229376,2,31.625,45.890625,2022-01-10,11,121497158,0,0,10644,3916371,124106,173103422,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,5011.5,0,363520,2,31.34375,45.25,2022-01-09,16,121666606,0,0,10644,4033606,122043,173104274,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,4928,0,0,2,30.03125,46.765625,2022-01-08,0,121685804,0,0,10644,4356441,120310,173106910,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,7146.5,0,53248,2,31.015625,45.234375,2022-01-07,3,121446236,0,0,10644,4414572,127674,172781584,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10318.5,0,0,2,32.1875,45.109375,2022-01-06,0,121684447,0,0,10644,4604544,121815,173107430,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10242,0,0,2,31.015625,46.03125,2022-01-05,0,121535922,0,0,10616,4550159,123487,173101736,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,9971.75,0,3919872,4,16.015625,21.6562494,2022-01-03,205,54491646,0,0,10416,1998609,59943,77639408,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,13917,0,262144,2,,,2021-12-15,12,71393165,0,0,14884,2725755,75900,101562856,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,11192,0,0,2,32.671875,46.703125,2021-12-15,23,121647795,0,0,14884,4695165,129303,173121684,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10648,0,0,2,32.53125,47.421875,2021-12-14,0,121682501,0,0,11044,4736841,115825,173108700,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10635.5,0,0,2,35.0625,49.46875,2021-12-13,0,121684524,0,0,11044,4518770,119651,173112024,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10552.5,0,0,2,30.328125,45.859375,2021-12-12,0,121701788,0,0,10940,4497188,120480,173124050,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10471.5,0,0,2,30.84375,43.625,2021-12-11,0,121463657,0,0,10868,4576568,121666,172787660,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10434.5,0,0,2,42.140625,45.046875,2021-12-10,6,121690551,0,0,10868,4494036,128069,173102276,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10401.5,0,0,2,31.8125,44.53125,2021-12-09,0,121669921,0,0,10788,4348635,124595,173081876,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10199.5,0,0,2,31.515625,46.09375,2021-12-08,4,121639430,0,0,10672,4302579,125845,173107338,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,9914,0,4311040,2,27.4999998,39.4374997,2021-12-07,201,101402237,0,0,10388,4028323,97808,144245955,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10168.5,0,0,2,,,2021-12-02,0,73553214,0,0,10532,3023506,76145,104687612,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,61069.8,0,2091008,5,21.8906246,34.2968739,2021-12-01,582,87279954,10151,0,379596,3956146,80246,137987901,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
05b8ce0f7e4646d28a9b178884b7b064,cgminer.exe,5904,0,30720,1,,,2022-01-26,46,1626,0,0,5908,0,0,5807,0,0,22 nm     ,Notebook,Acer,Aspire V5-431,Pentium/Celeron,iduu,Pentium/Celeron,1017U,Pentium/Celeron-3rd Gen,Casual User,2,Intel64 Family 6 Model 58 Stepping 9,N,12,6+ years,Other,Win10,Intel(R) HD Graphics,14x
05b8ce0f7e4646d28a9b178884b7b064,cgminer-nogpu.exe,,,,1,,,2022-01-26,,,,,,,,4452,,,22 nm     ,Notebook,Acer,Aspire V5-431,Pentium/Celeron,iduu,Pentium/Celeron,1017U,Pentium/Celeron-3rd Gen,Casual User,2,Intel64 Family 6 Model 58 Stepping 9,N,12,6+ years,Other,Win10,Intel(R) HD Graphics,14x
5a04a170269e4273a43de1bbb7119594,cgminer.exe,135026,0,,2,2529.796875,1.53125,2022-01-22,3853,31428,4415249,4587788,221568,0,0,1270005,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Gamer,n/a,"",N,32,Unknown,Germany,Win11,NVIDIA GeForce GTX 1660,23x
7ee0db1eee95441cbf37413320e430f8,cgminer.exe,38594,0,15924736,1,,,2021-12-12,2346,13128,1142,0,44584,0,0,323220,0,0,14 nm,Notebook,Acer,Swift SF314-55G,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,India,Win11,NVIDIA GeForce MX250,14x
c3006697246d44d2a2bb6d17101dbf98,cgminer.exe,15078,0,468992,2,0,0.0000001,2021-12-28,812,19560,2280,0,15340,0,0,21547,0,0,Unknown,Desktop,System manufacturer,System Product Name,Other,iduu,Other,Unknown,Unknown,Unknown,n/a,"",N,16,Unknown,United Kingdom of Great Britain and Northern Ireland,Win10,NVIDIA GeForce RTX 3060,>24x
c3006697246d44d2a2bb6d17101dbf98,cgminer-nogpu.exe,,,,2,,,2021-12-28,,,,,,,,6258,,,Unknown,Desktop,System manufacturer,System Product Name,Other,iduu,Other,Unknown,Unknown,Unknown,n/a,"",N,16,Unknown,United Kingdom of Great Britain and Northern Ireland,Win10,NVIDIA GeForce RTX 3060,>24x
eaad8eb4fc4e4d3ab63af30a82ea42bc,cgminer.exe,51508,0,10381312,1,0.0000001,0.0000001,2022-01-31,726,9108,1139,0,56740,0,0,9715,0,0,14 nm,Notebook,HP,HP ProBook 450 G6,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Belgium,Win10,EPSON Projector Support Driver for MPP,15x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,481253.5,0,11129856,2,364.859375,87.15625,2021-11-30,819,77030872,0,0,1060932,4070598,48121,142159837,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,535532,8704,512,2,2037.234375,213.390625,2021-11-30,5,97480018,0,0,1060932,4854972,59837,172840608,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,462684,0,65536,2,1459.546875,198.34375,2021-11-29,5,97448466,0,0,912000,4761954,64469,172843674,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,281154,0,0,2,832.671875,185.015625,2021-11-28,8,97449332,0,0,675516,4755863,68159,172832448,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,47307.5,0,139264,2,198.125,146.015625,2021-11-27,7,108163820,0,0,300888,4865166,90253,172823284,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10501.5,0,0,2,62.28125,101.21875,2021-11-26,0,121372332,0,0,10740,5017318,126280,172830092,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10417.5,0,0,2,58.015625,89.890625,2021-11-25,0,121278455,0,0,10720,4926461,116656,172787976,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
c62610be4cf14a1e87d3b8dfebf16f06,cgminer.exe,10415.5,0,0,2,34.453125,49.65625,2021-11-24,0,121692987,0,0,10720,4953447,127637,173102380,0,0,14 nm,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,Core-U,iduu,Core i5,i5-7200U,7th Gen i5,Casual Gamer,2,Intel64 Family 6 Model 142 Stepping 9,N,8,4-5 years,United States of America,Win10,Intel(R) HD Graphics 620,13x
08d9da68b13847a29aaa08a773083d56,cgminer.exe,15503.25,0,1561600,4,0.0468749,0.046875,2021-12-03,931,23216,4556,0,16252,0,0,293365,0,0,10 nm     ,Notebook,HP,HP Laptop 15-dy1xxx,Other,iduu,Core i5,i5-1035G1,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) UHD Graphics,15x
08d9da68b13847a29aaa08a773083d56,cgminer-nogpu.exe,,,,1,,,2021-12-03,,,,,,,,3134,,,10 nm     ,Notebook,HP,HP Laptop 15-dy1xxx,Other,iduu,Core i5,i5-1035G1,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) UHD Graphics,15x
b2ff4de9e46448e6897306027180e804,cgminer.exe,8696,0,1971712,1,0,0.0000001,2021-12-14,88,6608,0,0,8736,0,0,18051,0,0,22 nm,Desktop,Asus,System Version,Core-K,iduu,Core i7,i7-4790K,4th Gen i7,File & Network Sharer,4,Intel64 Family 6 Model 60 Stepping 3,N,32,6+ years,United States of America,Win10,NVIDIA GeForce GTX 1050 Ti,21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,74796,0,2392064,2,39.984375,71.765625,2022-02-21,98,182699,2027615,45848,78104,150207,1043667,6446270,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,66407,0,576000,2,,,2022-02-20,168,250857,4042608,2358,132996,191298,1581269,6494373,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,77629,0,13703680,1,0,0,2022-02-20,1091,65112,2013962,0,77668,3432,19677,125719,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,27551.3333333333,4096,29172736,43,0.0000003,0.0000002,2022-02-20,1485,887545,3662225,776702,116348,469418,221245,12029193,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,17614.5,0,8364544,2,0.046875,0.078125,2022-02-19,826,56608,1,0,18508,8583,564,206725,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,18109.5555555556,0,14358016,9,0,0.0000004,2022-02-19,1128,503082,23518,0,18496,34769,2128,689011,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,17803,0,448512,1,,,2022-02-19,55,12704,14060,0,17808,0,0,29508,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,63495,0,7120896,6,0.0000268,0.0000832,2022-02-19,513,461724,10051306,0,132536,259726,1966407,12153742,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,27059.56,0,38765056,27,1337.2187502,4651.1562504,2022-02-18,2877,2941508,9699167,534660,117744,2040564,10685318,71775187,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,17852.8181818182,0,10786816,11,0.1093753,0.3281259,2022-02-18,1203,675830,44400,0,18480,322005,18038,6768331,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,26227.375,0,20633600,9,0.0468749,0.09375,2022-02-04,1050,484434,2013112,0,78116,15869,14109,1104886,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
240f9b5ea09c4a58b889efe3e0e20fd0,cgminer.exe,43383.4,4411392,70595584,29,0.0000005,0.0000002,2022-02-03,3954,388192,3103889,1311170,134564,324745,347683,2604176,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Germany,Win10,Intel(R) HD Graphics 4600,<21x
484bc7b8b39a42169941adc556dae2da,cgminer.exe,,,,1,,,2021-12-05,,,,,,,,369,,,14 nm     ,Desktop,Asus,System Product Name,Other,iduu,Core i7,i7-9700K,9th Gen i7,Casual Gamer,8,Intel64 Family 6 Model 158 Stepping 13,Y,16,2-3 years,Italy,Win10,NVIDIA GeForce GTX 750 Ti,<21x
484bc7b8b39a42169941adc556dae2da,cgminer.exe,359624,0,12019200,3,0,0,2021-11-30,1002,8060,21882672,0,485828,229,144,23521,0,0,14 nm     ,Desktop,Asus,System Product Name,Other,iduu,Core i7,i7-9700K,9th Gen i7,Casual Gamer,8,Intel64 Family 6 Model 158 Stepping 13,Y,16,2-3 years,Italy,Win10,NVIDIA GeForce GTX 750 Ti,<21x
649cf4932a2a4553a2e9702f35874f1b,cgminer.exe,20506,0,5308928,5,,,2022-01-12,536,11828,2278,112,20720,0,0,57286,0,0,14 nm     ,2 in 1,Microsoft Corporation,Surface Pro 6,Core-U,iduu,Core i7,i7-8650U,8th Gen i7,Web User,4,Intel64 Family 6 Model 142 Stepping 10,Y,16,2-3 years,Germany,Win11,Intel(R) UHD Graphics 620,12x
d1cd19d8f3ec43fc9a64c76646fd0ce7,cgminer.exe,19916,2153984,4554752,3,0,0,2021-12-06,3963,10464,404467,0,19920,0,0,10476,0,0,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Romania,Win10,Intel(R) HD Graphics 4600,23x
d1cd19d8f3ec43fc9a64c76646fd0ce7,cgminer-nogpu.exe,,,,1,,,2021-12-06,,,,,,,,3123,,,22 nm,Desktop,Asus,System Version,Core-No suffix,iduu,Core i7,i7-4790,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,Y,16,6+ years,Romania,Win10,Intel(R) HD Graphics 4600,23x
0459310469554b528ed6795a36ba3718,cgminer.exe,9021,1110016,109056,2,,,2021-12-11,314,33499,381,0,10428,2126,6125,20098,0,0,Unknown,Desktop,MSI,MS-7C37,Other,iduu,Other,Unknown,Unknown,Office/Productivity,n/a,"",N,16,Unknown,Other,Win11,SuperDisplay Virtual Adapter,23x
108c38e1e86d49caa3a29a48380b3529,cgminer.exe,20736,1644032,993280,1,0.0312499,0.1874999,2022-01-16,961,9084,1139,0,20908,0,0,4478,0,0,14 nm,Notebook,Asus,P453UA,Core-U,iduu,Core i3,i3-6006U,6th Gen i3,Content Creator/IT,2,Intel64 Family 6 Model 78 Stepping 3,N,8,3-4 years,Indonesia,Win10,Intel(R) HD Graphics 520,14x
18ec2916b3354dcfa74f10175672ab22,cgminer2.exe,56403,0,0,1,,,2021-12-28,0,15092,0,1641,175668,25485,21084,496738,0,0,22 nm     ,Desktop,To be filled by O.E.M,To be filled by O.E.M.,Xeon-E5,iduu,Xeon,E5-2650v2,Xeon,Gamer,8,Intel64 Family 6 Model 62 Stepping 4,Y,16,6+ years,Other,Win10,AMD Radeon R9 200 Series,21x
18ec2916b3354dcfa74f10175672ab22,cgminer2.exe,9485,0,0,4,0.015625,0.0625001,2021-12-28,261,49739,0,3709,10028,48798,36494,875300,0,0,22 nm     ,Desktop,To be filled by O.E.M,To be filled by O.E.M.,Xeon-E5,iduu,Xeon,E5-2650v2,Xeon,Gamer,8,Intel64 Family 6 Model 62 Stepping 4,Y,16,6+ years,Other,Win10,AMD Radeon R9 200 Series,21x
18ec2916b3354dcfa74f10175672ab22,cgminer.exe,34351,4096,45056,1,,,2021-12-28,6027,11990,145923,144776,34520,0,0,18708,0,0,22 nm     ,Desktop,To be filled by O.E.M,To be filled by O.E.M.,Xeon-E5,iduu,Xeon,E5-2650v2,Xeon,Gamer,8,Intel64 Family 6 Model 62 Stepping 4,Y,16,6+ years,Other,Win10,AMD Radeon R9 200 Series,21x
502b4f006a3047b1b8f9321cdba5c513,cgminer.exe,29247,0,0,1,1144.40625,625.15625,2022-02-22,6,2442160,0,0,91208,1718385,28729,86498585,0,0,22 nm,Desktop,Dell,OptiPlex 3020,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Casual User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,United States of America,Win10,AMD FirePro W5000,21x
502b4f006a3047b1b8f9321cdba5c513,cgminer.exe,42931,0,8028672,1,1134.46875,630.234375,2022-02-21,1055,2444716,0,0,91208,1704380,29249,86501081,0,0,22 nm,Desktop,Dell,OptiPlex 3020,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Casual User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,United States of America,Win10,AMD FirePro W5000,21x
502b4f006a3047b1b8f9321cdba5c513,cgminer.exe,85733,0,0,1,1147.6875,624.21875,2022-02-20,0,2440836,0,0,89964,1698909,28680,86494753,0,0,22 nm,Desktop,Dell,OptiPlex 3020,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Casual User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,United States of America,Win10,AMD FirePro W5000,21x
502b4f006a3047b1b8f9321cdba5c513,cgminer.exe,82500,0,0,1,1148.75,625.046875,2022-02-19,0,2443160,0,0,85680,1687322,28886,86496787,0,0,22 nm,Desktop,Dell,OptiPlex 3020,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Casual User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,United States of America,Win10,AMD FirePro W5000,21x
502b4f006a3047b1b8f9321cdba5c513,cgminer.exe,78815,0,0,1,1141.921875,622.546875,2022-02-18,0,2443864,0,0,82708,1704348,29249,86533408,0,0,22 nm,Desktop,Dell,OptiPlex 3020,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Casual User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,United States of America,Win10,AMD FirePro W5000,21x
502b4f006a3047b1b8f9321cdba5c513,cgminer.exe,75121,0,0,1,1145.03125,620.15625,2022-02-17,0,2442660,0,0,80308,1762561,28304,86502197,0,0,22 nm,Desktop,Dell,OptiPlex 3020,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Casual User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,United States of America,Win10,AMD FirePro W5000,21x
